valor_gasto,edad,salario,edad_salario
558376.0,36,1600000,57600000
356231.22222222225,52,1700000,88400000
921856.0,50,1700000,85000000
1301186.0,40,3000000,120000000
1103038.0,42,3080000,129360000
261096.0,42,1800000,75600000
322278.20930232556,34,4200000,142800000
157495.11111111112,58,2000000,116000000
1018157.4117647059,49,2200000,107800000
1004925.0909090908,37,4000000,148000000
1856000.0,34,2900000,98600000
369566.72,51,3200000,163200000
1193155.0,56,3120000,174720000
333312.2727272727,37,1500000,55500000
366085.09090909094,55,2000000,110000000
364204.0268456376,48,1500000,72000000
991102.0,26,1700000,44200000
2041098.0,35,3100000,108500000
174800.0,45,1800000,81000000
673993.0,59,2500000,147500000
427574.0,24,1500000,36000000
3071967.948717948,41,5000000,205000000
111318.63444449274,51,2000000,102000000
419060.0,22,2095039,46090858
217231.66666666663,36,4000000,144000000
980672.8217078513,40,1868400,74736000
559743.7073170731,39,2300000,89700000
83902.17391304347,48,1500000,72000000
515574.5735867553,55,1457351,80154305
415774.4410058027,49,1670000,81830000
2573000.0,37,8000000,296000000
177085.0,55,1500000,82500000
1248403.0,25,3000000,75000000
193444.76595744683,45,3200000,144000000
266206.6375545852,36,1680000,60480000
845300.0,51,2800000,142800000
394999.0,34,1570000,53380000
1184858.666666667,36,2000000,72000000
88681.0,46,15000000,690000000
218244.46494464946,30,1500000,45000000
1330777.0,33,2200000,72600000
663336.0,55,4000000,220000000
310124.6369940141,33,1900000,62700000
839148.0000000001,52,1500000,78000000
1045869.7674418605,43,3000000,129000000
559000.0,36,1500000,54000000
1338961.0,37,2200000,81400000
801723.0,33,2000000,66000000
985168.0,49,3554000,174146000
1445195.0,57,2200000,125400000
142042.5,23,1800000,41400000
1244723.0769230768,59,5000000,295000000
164796.0,31,2400000,74400000
682012.0,41,1800000,73800000
127902.88435187723,64,2750000,176000000
760428.0,63,3250000,204750000
1546402.0,53,4300000,227900000
0.0,33,3500000,115500000
240420.0,50,2800000,140000000
319505.4210526316,32,2200000,70400000
596618.0,41,1600000,65600000
1003600.0,35,2170000,75950000
520154.5142857143,31,3200000,99200000
918065.6250785013,37,3227000,119399000
1713570.0,46,2984796,137300616
328771.61346714146,23,1889000,43447000
968553.0,28,3300000,92400000
622797.0,51,2000000,102000000
713452.0000000001,51,2250000,114750000
1239283.0,38,3600000,136800000
486633.59574468096,27,1470000,39690000
1695562.0,60,5000000,300000000
703920.0,53,3600000,190800000
203661.74496644296,45,1800000,81000000
1160740.0,43,4000000,172000000
996892.0,52,3100000,161200000
370434.0,37,3300000,122100000
347240.0,58,1500000,87000000
1522350.0263157894,47,2300000,108100000
819042.7586206895,54,4000000,216000000
603858.1621621621,27,1840000,49680000
1134360.0,30,3700000,111000000
325280.0,45,5000000,225000000
450531.0,56,4300000,240800000
1038310.9829922168,56,3200000,179200000
1016396.0,44,1500000,66000000
1335278.0,34,2000000,68000000
625716.0,44,3000000,132000000
997280.0,61,1500000,91500000
329601.497005988,32,1540000,49280000
117500.0,71,6000000,426000000
700281.0,54,2000000,108000000
291145.8839874957,19,1500000,28500000
3474973.9999999995,53,10700000,567100000
203230.0,39,2900000,113100000
780003.0,31,2400000,74400000
798440.7625649913,59,3700000,218300000
1130387.0,43,2500000,107500000
678498.0,37,1800000,66600000
305220.0,27,2200000,59400000
1494420.0,40,2800000,112000000
3995518.0,60,8800000,528000000
509122.79999999993,31,3000000,93000000
307874.42396313365,60,1450000,87000000
516620.0,40,2500000,100000000
793360.0,41,8000000,328000000
442890.0,42,1900000,79800000
1171881.0,74,2000000,148000000
396618.1818181818,23,1500000,34500000
2221674.0,59,3500000,206500000
807610.0,61,3000000,183000000
659304.0,47,4000000,188000000
469159.1011235955,32,4000000,128000000
594858.4,61,1800000,109800000
1997894.0,53,3524000,186772000
674194.0,38,1800000,68400000
420339.47368421045,40,1500000,60000000
338600.0,54,1650000,89100000
860860.0000000001,49,1650000,80850000
644202.0,41,4000000,164000000
256469.6201743462,37,2921000,108077000
4750.56,58,1800000,104400000
196902.0,38,2000000,76000000
1712739.652173913,32,3700000,118400000
446530.5,39,1624000,63336000
106341.07142857142,50,3100000,155000000
682159.4335312928,27,1500000,40500000
1302602.2471910112,33,2200000,72600000
7000.0,44,2400000,105600000
1301597.0,53,2000000,106000000
217524.94339622642,49,1700000,83300000
679442.8846153846,29,4500000,130500000
163595.0,25,1700000,42500000
429080.0,30,1500000,45000000
750042.0,47,1800000,84600000
1217144.6341463414,52,3000000,156000000
534279.0697674418,24,2800000,67200000
210704.73684210522,54,3000000,162000000
338275.0,26,1600000,41600000
139620.73333333337,59,2300000,135700000
762588.9999999999,34,1450000,49300000
421317.0,55,4900000,269500000
1112889.0,57,1800000,102600000
410024.00000000006,39,2400000,93600000
442980.0,39,2000000,78000000
72760.0,40,2500000,100000000
588206.0,40,2000000,80000000
620697.5454545454,45,1500000,67500000
156098.0746561886,31,1700000,52700000
1957820.0,36,4000000,144000000
551161.9389587074,24,2000000,48000000
174495.6,30,1800000,54000000
279799.33333333326,31,2800000,86800000
373860.8866995074,29,1800000,52200000
898902.0,23,1500000,34500000
203514.0,33,1800000,59400000
113278.34757394162,34,1973000,67082000
444409.0,43,1800000,77400000
1098058.0,58,3000000,174000000
536289.0792767733,28,1795000,50260000
596632.0,51,5000000,255000000
646708.0,49,1550000,75950000
692809.6363636364,36,1800000,64800000
1094900.0,30,3000000,90000000
596285.0,45,2130000,95850000
475327.0,28,1500000,42000000
1010508.0,45,3500000,157500000
796956.0,33,1600000,52800000
469832.53333333344,31,4000000,124000000
581956.3636363636,34,1800000,61200000
138718.52173913046,49,1700000,83300000
233500.0,41,2500000,102500000
628172.0208333335,25,2900000,72500000
312273.8133089619,32,3036000,97152000
832464.0,41,2090000,85690000
198743.7801123911,25,1800000,45000000
417963.9428571429,30,1700000,51000000
543940.0,59,1754000,103486000
608724.3243243244,54,3000000,162000000
557297.5715236194,33,1750000,57750000
430132.1447207501,31,1477000,45787000
646743.0,26,1475434,38361284
452591.53846153844,37,3000000,111000000
941192.0,25,1700000,42500000
520520.0,29,2130000,61770000
223370.88426268168,39,2100000,81900000
950243.0,25,2200000,55000000
28789.237668161437,35,1500000,52500000
745648.3197093551,50,4000000,200000000
1655749.0,27,2500000,67500000
175124.02149154694,28,1500000,42000000
306721.4634146341,23,2000000,46000000
699717.4588836813,44,3294000,144936000
716506.0,40,1450000,58000000
874038.0,35,1800000,63000000
341996.0,26,2200000,57200000
1347310.5319148938,36,3000000,108000000
620126.0,37,1800000,66600000
1235116.0,26,2200000,57200000
143166.0,36,2300000,82800000
114582.28571428572,44,3300000,145200000
529509.0,58,1700000,98600000
1721060.0,38,5000000,190000000
271455.59420289856,38,1850000,70300000
990900.0,27,2000000,54000000
478156.0,40,1800000,72000000
907795.0,37,1850000,68450000
107856.0,36,1450000,52200000
164386.0,33,1500000,49500000
154088.23255813954,43,2300000,98900000
825628.0,47,3800000,178600000
1478957.0,32,2500000,80000000
946072.0,67,1407000,94269000
252929.9104477612,42,2400000,100800000
1175383.0508474577,59,4000000,236000000
765590.0,50,1700000,85000000
734921.6,41,2400000,98400000
492921.5510204082,30,1800000,54000000
891231.9999999999,32,1600000,51200000
460576.8877989437,35,1620000,56700000
706109.0,51,1800000,91800000
405747.0,27,4500000,121500000
776990.369659283,31,2335269,72393339
483053.2258064517,33,1500000,49500000
750493.0,26,3200000,83200000
296332.0,43,2500000,107500000
0.0,38,3500000,133000000
645546.0,33,2300000,75900000
1380938.0,54,2100000,113400000
121282.0,34,3500000,119000000
465106.0,37,1518000,56166000
211004.0,43,2300000,98900000
390336.0,23,1700000,39100000
436306.66666666674,24,1500000,36000000
227380.0,53,9000000,477000000
466127.54128440365,35,3950000,138250000
1098932.0,28,2300000,64400000
621052.6315789474,47,2500000,117500000
431310.83333333326,38,2000000,76000000
330117.5652173913,45,1600000,72000000
40616.32653061225,34,2500000,85000000
648692.5981420438,45,2600000,117000000
118215.81818181818,61,4500000,274500000
281779.71428571426,43,3000000,129000000
754645.0,43,1600000,68800000
1493726.0,51,5000000,255000000
749080.875,61,1800000,109800000
287381.1818181818,35,3000000,105000000
0.0,40,2200000,88000000
485300.00000000006,30,1700000,51000000
366805.2413793103,31,1800000,55800000
258075.0,41,1800000,73800000
313172.0,40,3000000,120000000
190032.0,40,1500000,60000000
1822226.0,51,5000000,255000000
872930.0,52,2000000,104000000
682972.0,43,3000000,129000000
913668.0,29,1650000,47850000
182628.06086617245,30,2076000,62280000
250256.0,46,1800000,82800000
171206.66666666663,39,1600000,62400000
318277.8181818182,65,2400000,156000000
609317.8181818182,34,1600000,54400000
637078.0,51,1600000,81600000
142500.0,35,1500000,52500000
42800.0,40,1450000,58000000
418310.0,55,2500000,137500000
560038.0,42,10700000,449400000
257856.0,37,4200000,155400000
378648.0,28,2000000,56000000
330529.2452830189,53,2500000,132500000
459426.4886095837,47,3200000,150400000
752132.0,43,2100000,90300000
373379.12449799204,24,1641000,39384000
570160.6234974796,51,2068500,105493500
1058446.0,56,2450000,137200000
394900.0,36,1500000,54000000
88325.25581395348,35,1900000,66500000
435110.7954545454,48,1500000,72000000
199929.5,31,1480000,45880000
768260.0,33,2100000,69300000
142942.60694161063,37,3716568,137513016
423400.0,43,4000000,172000000
459248.00000000006,50,1800000,90000000
437920.0,52,3600000,187200000
394825.3562653562,31,2400000,74400000
330844.0,50,1500000,75000000
1966867.796610169,39,10000000,390000000
421940.0,62,8500000,527000000
123727.5,43,6000000,258000000
1081562.0,44,3800000,167200000
797431.0,45,3500000,157500000
916123.0,28,1500000,42000000
715720.0,29,3200000,92800000
514670.0,44,1500000,66000000
443044.2240000001,46,4200000,193200000
990000.0,40,5000000,200000000
589190.0,60,3800000,228000000
327526.0,33,2800000,92400000
588171.4285714285,27,1500000,40500000
893626.0,35,2000000,70000000
1067038.0,58,2000000,116000000
1136707.0,37,2500000,92500000
494310.48780487815,48,1900000,91200000
280998.4615384615,54,3000000,162000000
865780.0,53,2000000,106000000
559844.0,25,1500000,37500000
707152.0,33,2000000,66000000
208466.0,40,2000000,80000000
1425608.0,47,3000000,141000000
0.0,45,1500000,67500000
572571.0,26,2000000,52000000
1622504.0,72,12000000,864000000
168721.568627451,55,1600000,88000000
465872.0,42,2000000,84000000
1579356.0,50,10000000,500000000
568293.6296296295,25,1700000,42500000
381562.0,56,2000000,112000000
552140.0,33,2900000,95700000
218189.0526315789,46,1800000,82800000
133823.57142857142,30,3000000,90000000
860665.9999999999,33,2500000,82500000
312039.39130434784,46,1800000,82800000
309137.5737704918,24,1600000,38400000
370118.66666666674,39,1800000,70200000
731324.0,51,2000000,102000000
624406.8571428572,23,1600000,36800000
859938.604651163,57,5600000,319200000
372407.9137847837,48,5000000,240000000
253040.0,35,2300000,80500000
706856.0000000001,53,4800000,254400000
156494.6865671642,34,1800000,61200000
3880879.0,55,8000000,440000000
952699.0,50,3000000,150000000
1229014.0,32,3000000,96000000
430023.6494845361,26,2300000,59800000
344811.0,31,1700000,52700000
483390.3571428571,39,1500000,58500000
224700.0,32,2981000,95392000
260555.4381490253,56,2400000,134400000
430879.33333333326,64,2400000,153600000
340790.1663051338,26,1600000,41600000
717024.2891566266,34,3800000,129200000
490678.44002943346,35,3000000,105000000
107000.0,50,2400000,120000000
271944.0,63,3100000,195300000
501862.00000000006,37,1800000,66600000
450646.3114754098,55,2500000,137500000
108572.0,41,3000000,123000000
623720.0,30,3000000,90000000
703250.0,45,2800000,126000000
620953.0,58,1600000,92800000
244817.28,49,1600000,78400000
842852.0,57,3120000,177840000
441480.0,29,1600000,46400000
976840.0,56,1800000,100800000
578788.3561643836,43,5500000,236500000
472430.0,29,2500000,72500000
1093288.0,60,3317990,199079400
235400.0,34,2000000,68000000
533429.7142857143,35,2000000,70000000
392204.0,38,1800000,68400000
124957.24137931035,36,2800000,100800000
334472.0,52,1500000,78000000
473087.00000000006,47,1600000,75200000
823686.0000000001,38,1474888,56045744
440560.0,64,3300000,211200000
272360.45729657024,29,4500000,130500000
366579.95112509077,26,3133000,81458000
551508.0,63,3120000,196560000
645976.0,38,2700000,102600000
313303.0,53,6000000,318000000
430365.0,25,1500000,37500000
572022.0,45,3500000,157500000
1005832.0,35,2132000,74620000
290691.3875598086,30,2300000,69000000
284946.63157894736,31,1800000,55800000
305405.612244898,34,1900000,64600000
458082.0,40,2000000,80000000
463772.0,45,2000000,90000000
61679.99999999999,43,1500000,64500000
180286.0,21,5000000,105000000
636086.2660944206,42,4300000,180600000
317792.4705882353,42,1800000,75600000
911290.0,36,2200000,79200000
775382.0,44,8000000,352000000
354922.0,49,3987000,195363000
1045170.7644166293,29,1500000,43500000
931335.6444444443,32,2900000,92800000
305553.0666666667,26,1600000,41600000
747209.3989813244,39,2040000,79560000
832764.2926829269,49,1800000,88200000
237360.115942029,27,5300000,143100000
113624.97560975609,59,1600000,94400000
596892.8358208955,54,1700000,91800000
856772.373540856,37,2300000,85100000
821806.0000000001,45,5000000,225000000
1080332.9178952489,60,2600000,156000000
427703.44362574717,57,4052000,230964000
799005.0,37,2000000,74000000
2996.0,34,2200000,74800000
36600.0,49,3000000,147000000
1003701.3814604869,34,4597600,156318400
141889.88764044942,58,1800000,104400000
889961.0,28,1578000,44184000
26322.0,40,5000000,200000000
232680.0,58,3950000,229100000
1028809.0,46,2400000,110400000
846321.0,35,2000000,70000000
627255.0,31,1500000,46500000
950574.5454545456,40,2100000,84000000
754758.0,27,1800000,48600000
432650.0,55,2500000,137500000
283846.95652173914,35,1500000,52500000
1043088.0,31,2900000,89900000
439342.0,38,1800000,68400000
124674.08510638298,63,2900000,182700000
861094.0,31,2000000,62000000
581156.9444444445,54,3700000,199800000
1090073.4117647058,34,1600000,54400000
852710.0,47,1700000,79900000
1049419.0,32,3000000,96000000
314663.7750407927,33,8500000,280500000
133086.54545454544,29,2400000,69600000
855672.1183206106,48,1450000,69600000
2121494.0,42,5700000,239400000
499072.82631916256,33,2150000,70950000
475389.32636754774,52,1554000,80808000
400000.0,53,1800000,95400000
496848.7846481876,27,3800000,102600000
1221900.0,34,2608000,88672000
171737.3831775701,31,1500000,46500000
437591.6470588236,36,2200000,79200000
214394.4,44,2000000,88000000
225136.69354838712,42,2500000,105000000
401778.8349719844,29,2100000,60900000
568900.0,40,2200000,88000000
534128.0,33,3800000,125400000
1011000.0,32,2500000,80000000
1000575.0,31,3367000,104377000
581133.7524581753,53,4000000,212000000
30534.0,34,2000000,68000000
686708.0,41,4300000,176300000
696662.1538461539,55,4000000,220000000
561601.0,38,2159000,82042000
505825.0,41,1570000,64370000
196868.8888888889,51,2500000,127500000
643997.0,46,1800000,82800000
713878.5185185184,50,6000000,300000000
291580.16,45,3200000,144000000
738360.0,36,2000000,72000000
801077.8673835127,28,2800000,78400000
635120.0,49,3000000,147000000
368080.0,39,3000000,117000000
660492.0,35,1515000,53025000
1108554.0,41,2000000,82000000
394144.0,27,1600000,43200000
681426.0,31,1500000,46500000
684193.4,29,2200000,63800000
466628.00000000006,30,1600000,48000000
662617.5,40,1700000,68000000
324308.22106360795,61,3120000,190320000
293120.0,31,10640000,329840000
515364.0,31,1800000,55800000
275151.4285714286,45,1650000,74250000
582953.0,36,2600000,93600000
582098.4536082475,51,2600000,132600000
88760.0,33,2000000,66000000
865071.6303407169,40,2600000,104000000
518524.00000000006,37,1600000,59200000
143690.85714285713,39,2600000,101400000
1130032.0,37,3500000,129500000
719877.0,32,1600000,51200000
944782.0,33,2700000,89100000
390485.3023255815,37,1800000,66600000
537886.4516129032,29,1800000,52200000
128924.0,33,1500000,49500000
501319.5737704918,50,2100000,105000000
1274806.0,24,2000000,48000000
204350.0,54,2000000,108000000
960222.0,33,2800000,92400000
550780.0,32,1500000,48000000
223892.0,36,1490857,53670852
332481.37254901964,55,1900000,104500000
1487404.0,53,4000000,212000000
604352.6080057843,23,1600000,36800000
40717.83783783784,29,2200000,63800000
1471246.0,38,2000000,76000000
1942980.0,35,5600000,196000000
506500.0,44,2274000,100056000
163389.0,24,1500000,36000000
322545.26315789466,36,2800000,100800000
512350.0,50,1800000,90000000
465807.7894736842,53,2600000,137800000
1010556.0,50,10000000,500000000
168593.37105901373,27,2000000,54000000
705380.0,42,8000000,336000000
995921.0,41,1690976,69330016
617683.4857142856,31,3800000,117800000
805116.2245236123,26,1514000,39364000
858177.0070045082,24,1800000,43200000
361770.0,63,2100000,132300000
621908.0,47,2600000,122200000
48364.0,31,2140000,66340000
248062.0,49,2800000,137200000
21400.0,31,1450000,44950000
983972.0,51,2451203,125011353
802337.5,41,2000000,82000000
738918.1818181819,62,5000000,310000000
734508.0,44,1800000,79200000
491486.53846153844,25,2000000,50000000
478659.6428571429,30,1500000,45000000
28910.0,27,1500000,40500000
434652.00000000006,42,1500000,63000000
799827.9999999999,72,1500000,108000000
728414.0,46,7320000,336720000
280201.5789473684,39,3000000,117000000
525128.6821705428,52,2500000,130000000
447690.5829959514,43,1470000,63210000
433530.0,39,1500000,58500000
193900.0,34,1800000,61200000
619352.4150268337,28,1500000,42000000
830671.2,23,1500000,34500000
367371.2,53,2000000,106000000
652016.0,26,1542000,40092000
0.0,40,5500000,220000000
651407.7777777779,30,2500000,75000000
94887.86363636363,37,2800000,103600000
375190.2,26,3500000,91000000
1316495.0,26,2700000,70200000
1256425.7142857143,45,3000000,135000000
2019553.5555555557,50,5800000,290000000
1819978.8,33,3000000,99000000
814700.1368209255,50,2370000,118500000
355305.90909090906,61,1500000,91500000
29090.90909090909,27,2000000,54000000
227130.8571428572,36,3000000,108000000
689483.0,42,1450000,60900000
341472.0,33,3200000,105600000
1219849.4594594594,55,3300000,181500000
157326.58227848102,31,1600000,49600000
1155750.0,39,1820000,70980000
51679.99999999999,33,26000000,858000000
99776.0,38,2300000,87400000
1715404.0,32,10500000,336000000
1226158.5059933001,64,2700000,172800000
1110754.0,33,3200000,105600000
578968.0,59,3300000,194700000
303528.2608695652,48,1500000,72000000
25680.0,34,1700000,57800000
701402.0,55,1624000,89320000
440898.00000000006,60,3000000,180000000
1234678.0,27,1700000,45900000
0.0,50,4900000,245000000
275542.0,29,1500000,43500000
601588.0,35,1800000,63000000
1298049.4545454546,41,3500000,143500000
340896.0,42,1600000,67200000
338838.0,63,1600000,100800000
193171.42857142855,58,3000000,174000000
1151689.0,34,3000000,102000000
542282.0,56,2000000,112000000
350000.0,45,1700000,76500000
427773.86032689456,65,2988000,194220000
308374.0,27,3200000,86400000
476069.1326164875,31,1664000,51584000
252115.6216216216,45,3800000,171000000
284553.6923076923,30,2700000,81000000
464294.6341463415,42,2000000,84000000
377122.90909090906,60,1800000,108000000
939320.0,47,1500000,70500000
287558.0,63,3100000,195300000
207038.0,63,1800000,113400000
141758.1052631579,35,2800000,98000000
617282.0,33,3500000,115500000
265492.5,33,2000000,66000000
626716.0,58,1500000,87000000
341080.0,32,1996000,63872000
544174.0,48,1500000,72000000
783055.0,31,1500000,46500000
129648.0,28,3000000,84000000
123768.0,35,1500000,52500000
73846.0,62,4500000,279000000
340536.7154255319,40,1587000,63480000
674191.7142857142,42,1500000,63000000
518590.0,35,1650000,57750000
1121332.0,38,3092600,117518800
140786.2857142857,39,1600000,62400000
485044.00000000006,39,3400000,132600000
306234.0,37,6000000,222000000
1588602.8571428573,36,3000000,108000000
1104786.0,38,2700000,102600000
1461461.0,45,3100000,139500000
734989.0,28,1600000,44800000
125622.45833333336,56,1900000,106400000
535659.0,29,1500000,43500000
456544.0,36,3000000,108000000
235461.53846153844,36,3000000,108000000
1206456.0,41,1900000,77900000
0.0,48,2500000,120000000
342883.99999999994,41,5000000,205000000
479390.52631578955,40,2000000,80000000
620189.0,51,2500000,127500000
357886.0,50,3180000,159000000
1249418.0,47,2500000,117500000
464618.2153846154,35,2800000,98000000
494126.00000000006,38,1900000,72200000
253086.74382531922,49,5400000,264600000
387577.9585798816,64,3100000,198400000
2130354.0,25,3500000,87500000
308629.87209302327,54,3100000,167400000
98012.0,42,1600000,67200000
841610.0,39,1900000,74100000
1077530.0,45,2245000,101025000
259815.38461538465,28,2500000,70000000
549268.0,51,2400000,122400000
796307.0,26,2200000,57200000
756328.0,39,2000000,78000000
957768.9130434784,35,3400000,119000000
557263.7254901961,55,5000000,275000000
1102264.6153846153,26,3200000,83200000
223304.34782608695,58,5000000,290000000
1072107.0,31,1700000,52700000
631239.4520547945,26,6000000,156000000
660219.0,32,1600000,51200000
914005.1506849315,48,5600000,268800000
1162429.0,54,1800000,97200000
373591.0,31,2000000,62000000
762265.7142857143,40,3000000,120000000
171220.0,61,1808000,110288000
714106.6666666665,39,2000000,78000000
1060427.5268817204,48,8000000,384000000
942559.0,36,1500000,54000000
692166.0,48,1875000,90000000
277407.63173834037,33,2500000,82500000
393074.0,46,2000000,92000000
627808.0,28,3000000,84000000
660863.0,60,2200000,132000000
399435.7142857143,24,2500000,60000000
352196.0,25,1600000,40000000
467452.275862069,43,2800000,120400000
268663.8225255973,40,2295000,91800000
1215580.9600321348,50,1800000,90000000
603032.0952380953,27,1700000,45900000
323645.0,56,2000000,112000000
661226.1428571428,36,2700000,97200000
1021029.0,34,1800000,61200000
924424.0,40,1954000,78160000
274167.757287329,47,2600000,122200000
300000.0,36,1600000,57600000
442550.0571428572,33,1800000,59400000
366994.5337620579,32,1500000,48000000
0.0,41,3400000,139400000
94718.0,46,1800000,82800000
778200.0,54,4000000,216000000
551230.9090909091,30,3000000,90000000
250380.0,46,2000000,92000000
1488755.0,34,4000000,136000000
576525.0,35,3600000,126000000
870941.4770366899,61,2300000,140300000
110720.0,38,1870000,71060000
1355800.0,27,4000000,108000000
266610.73684210534,30,1450000,43500000
177525.0,36,4500000,162000000
614066.0,28,2000000,56000000
25200.0,42,2500000,105000000
396911.8129231873,38,1454000,55252000
687464.4827586206,53,1500000,79500000
612532.0,52,1500000,78000000
667237.5229357798,45,4250000,191250000
880669.0,56,2000000,112000000
170988.0,31,2000000,62000000
663424.0,54,1600000,86400000
1796067.0,36,3200000,115200000
596051.6078431372,32,4400000,140800000
1311778.0,24,3000000,72000000
659265.88,59,2600000,153400000
405940.0,26,1950000,50700000
401574.0,36,1700000,61200000
754439.8518518519,59,3400000,200600000
143262.0,54,2500000,135000000
592088.7323943662,50,3000000,150000000
306020.0,34,1600000,54400000
635478.0447761194,27,1650000,44550000
128729.0,48,2400000,115200000
238767.66656141452,35,3800000,133000000
646972.0,36,7800000,280800000
627073.0,45,1800000,81000000
403524.7061078457,29,1413000,40977000
612575.0,62,1480000,91760000
930780.0,43,1500000,64500000
772149.0,49,10000000,490000000
901329.7191010693,25,1700000,42500000
442866.0,45,1600000,72000000
438062.0,40,2000000,80000000
1236232.0,66,7250000,478500000
241764.17391304352,35,1450000,50750000
527490.0,26,1500000,39000000
443966.27906976745,50,2500000,125000000
765579.0,54,1550000,83700000
1538169.969924812,57,3120000,177840000
411023.07692307694,35,1800000,63000000
632564.0,26,1700000,44200000
279711.0,28,2500000,70000000
249614.5871559633,36,2250000,81000000
29495.31428571428,49,1800000,88200000
333042.10526315786,28,1450000,40600000
39659.0,52,3200000,166400000
572571.0,29,2000000,58000000
1723971.0,51,4000000,204000000
694761.4285714285,50,2000000,100000000
947188.0,42,2200000,92400000
245160.0,56,1800000,100800000
447902.00000000006,48,3240000,155520000
571609.2857142857,62,1500000,93000000
1209168.0,29,7000000,203000000
562188.9830508474,25,2500000,62500000
1137414.0,48,4500000,216000000
145484.0,40,1900000,76000000
287264.08193123626,30,2000000,60000000
424215.0,32,1800000,57600000
1517826.0,35,2122200,74277000
227169.0,48,1600000,76800000
98722.0,26,1500000,39000000
640690.2222222221,58,2000000,116000000
39380.0,60,1600000,96000000
1441723.0,49,3180000,155820000
596980.7179487179,26,2200000,57200000
604063.2758620689,45,4600000,207000000
232427.0769230769,47,4800000,225600000
283189.5272727273,32,1600000,51200000
638737.7777777779,42,2000000,84000000
869054.0,48,3120000,149760000
385080.0,35,1520000,53200000
441548.0,44,2000000,88000000
386478.0,22,1900000,41800000
199592.0792079208,48,5000000,240000000
737022.0,27,1750000,47250000
281120.0,41,2000000,82000000
815554.0,60,1720000,103200000
276471.70050761424,44,1500000,66000000
109660.0,62,2400000,148800000
541095.5319148937,28,1700000,47600000
1148687.0,42,3500000,147000000
189009.26208651398,30,2800000,84000000
412927.5,37,1800000,66600000
103130.0,21,1500000,31500000
299569.29100529104,29,2670000,77430000
727375.0,33,2000000,66000000
626553.0,38,3800000,144400000
528147.2040302267,54,2700000,145800000
492232.0,58,3200000,185600000
290934.875,30,14000000,420000000
874622.0,43,2000000,86000000
632059.0,53,2500000,132500000
516300.0,45,6000000,270000000
439672.0,28,1530000,42840000
674171.0,31,2600000,80600000
581492.0,34,2000000,68000000
703919.0,31,2820000,87420000
615382.6153846154,35,1800000,63000000
842766.0,33,1800000,59400000
819605.1891891891,46,4500000,207000000
671301.0,36,1500000,54000000
627341.0,27,1500000,40500000
312506.82127366704,27,2863584,77316768
40200.0,33,2800000,92400000
1040574.0,50,5773000,288650000
1583385.6492027338,49,3500000,171500000
826119.0,47,2200000,103400000
1005868.0,47,3500000,164500000
680413.0,32,2000000,64000000
346156.24999999994,34,5500000,187000000
968696.0,37,1680000,62160000
268628.0,31,1800000,55800000
983380.0,41,1700000,69700000
1257464.0,52,1800000,93600000
575018.0,59,2800000,165200000
625391.2159709618,30,1800000,54000000
144017.2340425532,34,1500000,51000000
1165738.5,54,4500000,243000000
633975.0,20,3000000,60000000
506302.5,36,1500000,54000000
378302.0,48,2711000,130128000
904360.0,36,10000000,360000000
255456.0,48,1700000,81600000
569358.0,54,1500000,81000000
343649.0,42,2850000,119700000
137015.19855595668,25,1500000,37500000
528208.0,28,2700000,75600000
118130.42857142858,37,1480000,54760000
288611.92307692306,57,5000000,285000000
164848.0909090909,56,2700000,151200000
59064.0,55,2500000,137500000
296256.1988527725,33,2284000,75372000
1136092.9999999998,41,2250000,92250000
836912.0,43,1800000,77400000
349700.0,28,2300000,64400000
391826.0166980878,60,2500000,150000000
1141940.0,34,1600000,54400000
351160.0,34,2000000,68000000
367077.0,41,2300000,94300000
619998.0,40,1800000,72000000
271566.0,38,2900000,110200000
292678.0,48,3400000,163200000
1187378.5714285714,33,2000000,66000000
207348.0,49,2400000,117600000
137767.5294117647,35,1600000,56000000
684957.0,28,1640000,45920000
1077470.0,35,2000000,70000000
614336.6037735849,32,2700000,86400000
1640480.0,53,6800000,360400000
299368.75,60,1800000,108000000
684484.0,44,1800000,79200000
691316.0,50,2200000,110000000
421414.9940137683,51,3182000,162282000
61482.4,40,2000000,80000000
477812.5,29,2500000,72500000
266127.4285714286,46,2700000,124200000
714448.2,52,4800000,249600000
414635.3548387097,41,1600000,65600000
723057.8497109826,42,1520000,63840000
249536.13584593078,53,1800000,95400000
460655.00000000006,55,3120336,171618480
614166.7118644067,60,6300000,378000000
401938.88888888893,49,2000000,98000000
1240522.0,37,4500000,166500000
298198.6451612903,35,1700000,59500000
132800.0,58,3000000,174000000
364566.0,42,3100000,130200000
738223.9593171086,42,2080000,87360000
1465819.0,34,6500000,221000000
1338351.9999999998,35,2500000,87500000
495838.0,37,1500000,55500000
637468.0,48,2800000,134400000
294806.0,43,1500000,64500000
578951.3333333335,30,2000000,60000000
832023.1188118813,25,2100000,52500000
363724.4,59,2600000,153400000
972287.0,36,1850000,66600000
97974.0,25,3000000,75000000
859458.0,30,1950000,58500000
514554.0,46,3000000,138000000
440814.8837209303,48,1600000,76800000
451740.0,35,2000000,70000000
526074.0,28,1760000,49280000
330112.0,43,2000000,86000000
556613.4939759036,37,1800000,66600000
125059.0,59,3000000,177000000
384200.0,31,4500000,139500000
348350.3862660944,42,2260000,94920000
49490.0,37,3000000,111000000
233543.84615384613,35,4000000,140000000
239165.0909090909,33,1600000,52800000
